10.76210003	0.837492099
10.78970898	0.865025588
10.81335911	0.892742241
10.83310838	0.920624039
10.8490183	0.948652961
10.86115373	0.976811019
10.8695826	1.005080295
10.8743757	1.033442971
10.87560648	1.061881364
10.87335073	1.090377959
10.86768646	1.118915441
10.85869357	1.147476727
10.84645368	1.176044998
10.8310499	1.204603726
10.81256657	1.233136708
10.79108907	1.261628091
10.7667036	1.290062402
10.73949695	1.318424573
10.70955631	1.346699971
10.67696908	1.374874415
10.64182262	1.402934208
10.60420414	1.430866152
10.56420045	1.458657575
10.52189781	1.486296346
10.49999998	1.500000005
10.45441331	1.527388634
10.40673972	1.554596793
10.35706231	1.581614385
10.30546295	1.60843192
10.25202216	1.635040535
10.19681899	1.661431998
10.13993091	1.68759872
10.08143374	1.713533759
10.02140152	1.739230828
9.95990644	1.764684295
9.897018783	1.789889192
9.832806841	1.814841211
9.767336863	1.839536705
9.700673004	1.863972691
9.632877279	1.888146842
9.564009531	1.912057488
9.494127397	1.93570361
9.423286287	1.959084833
9.351539367	1.982201423
9.278937551	2.005054275
9.205529493	2.027644906
9.131361595	2.049975447
9.056478009	2.072048629
8.980920654	2.093867776
8.904729235	2.115436788
8.827941266	2.136760129
8.750592099	2.157842818
8.672714958	2.178690404
8.59434098	2.199308962
8.515499256	2.219705068
8.436216877	2.239885787
8.356518989	2.259858653
8.276428847	2.279631652
8.195967871	2.299213204
8.115155716	2.318612141
8.034010329	2.337837691
7.952548025	2.356899456
7.870783555	2.37580739
7.788730185	2.39457178
7.706399768	2.413203224
7.623802826	2.43171261
7.540948636	2.45011109
7.457845308	2.468410066
7.374499873	2.486621156
7.290918371	2.504756184
7.20710594	2.522827145
7.123066906	2.54084619
7.038804873	2.558825601
6.954322816	2.576777765
6.869623174	2.594715155
6.784707942	2.612650302
6.699578767	2.630595776
6.614237038	2.64856416
6.528683984	2.666568027
6.442920763	2.684619921
6.356948558	2.702732326
6.270768667	2.720917653
6.184382598	2.73918821
6.097792154	2.757556183
6.010999527	2.776033614
5.924007384	2.79463238
5.836818952	2.813364169
5.749438104	2.832240464
5.661869443	2.851272516
5.574118379	2.870471331
5.486191209	2.889847646
5.39809519	2.90941191
5.309838618	2.92917427
5.221430891	2.949144548
5.132882577	2.969332227
5.044205484	2.989746431
5.000000024	3.000000003
4.911154946	3.020769801
4.822216356	3.041787263
4.733200827	3.063060145
4.644126408	3.084595784
4.555012666	3.106401083
4.465880724	3.128482497
4.376753297	3.150846024
4.287654727	3.173497195
4.198611002	3.196441064
4.109649788	3.219682198
4.020800443	3.243224673
3.932094039	3.267072059
3.843563367	3.291227423
3.755242955	3.315693316
3.667169063	3.34047177
3.579379694	3.365564295
3.491914585	3.390971871
3.404815205	3.41669495
3.318124745	3.442733452
3.231888103	3.469086761
3.146151872	3.495753724
3.060964316	3.522732656
2.976375351	3.550021334
2.892436512	3.577617
2.809200931	3.605516363
2.726723297	3.633715603
2.645059821	3.66221037
2.564268197	3.690995791
2.484407556	3.720066472
2.405538424	3.749416503
2.327722665	3.779039465
2.251023432	3.808928435
2.175505111	3.839075992
2.101233258	3.869474226
2.028274538	3.900114744
1.956696657	3.930988679
1.886568298	3.9620867
1.817959039	3.993399022
1.750939288	4.024915413
1.685580196	4.056625209
1.62195358	4.088517324
1.560131839	4.120580259
1.50018786	4.152802119
1.442194936	4.185170624
1.386226666	4.217673123
1.332356861	4.250296607
1.280659446	4.283027725
1.231208353	4.3158528
1.18407742	4.348757843
1.139340284	4.38172857
1.097070265	4.41475042
1.057340258	4.447808572
1.020222612	4.48088796
1.000000045	4.499999994
0.967149256	4.533081718
0.937093969	4.566144859
0.909903596	4.59917364
0.885646436	4.632152128
0.86438955	4.665064257
0.846198624	4.697893849
0.831137837	4.730624633
0.819269727	4.76324027
0.810655053	4.795724372
0.80535266	4.828060527
0.803419339	4.860232318
0.804909693	4.892223349
0.809875995	4.924017266
0.818368057	4.955597781
0.830433089	4.986948691
0.846115562	5.018053909
0.865457082	5.04889748
0.888496248	5.079463604
0.915268526	5.109736666
0.94580612	5.139701251
0.980137843	5.169342171
1.018288995	5.198644487
1.060281241	5.22759353
1.106132493	5.256174925
1.155856798	5.284374613
1.209464222	5.312178871
1.266960748	5.339574334
1.328348169	5.366548018
1.393623994	5.393087337
1.462781354	5.419180125
1.535808912	5.444814658
1.61269078	5.469979669
1.693406444	5.494664369
1.777930693	5.518858466
1.86623355	5.542552179
1.95828022	5.56573626
2.054031031	5.588402005
2.153441394	5.610541274
2.256461767	5.632146501
2.363037618	5.653210715
2.47310941	5.673727545
2.586612586	5.693691238
2.703477561	5.71309667
2.823629726	5.731939353
2.946989463	5.75021545
3.073472163	5.767921778
3.202988261	5.785055822
3.335443271	5.801615734
3.470737843	5.817600347
3.608767822	5.833009172
3.74942432	5.847842406
3.892593799	5.862100933
4.038158163	5.875786324
4.185994867	5.888900837
4.335977035	5.901447416
4.487973583	5.913429688
4.641849369	5.924851959
4.797465342	5.935719206
4.954678708	5.946037072
5.113343117	5.955811861
5.27330885	5.965050518
5.434423028	5.973760629
5.596529836	5.981950399
5.759470756	5.989628643
5.923084818	5.996804768
5.999999845	5.999999996
6.164306304	6.006456778
6.3288797	6.012437078
6.493552707	6.017952204
6.658156845	6.023013963
6.822522816	6.027634634
6.986480838	6.031826942
7.149860999	6.03560403
7.312493622	6.038979431
7.474209629	6.041967035
7.634840922	6.044581059
7.794220761	6.046836013
7.952184154	6.048746668
8.108568243	6.050328022
8.2632127	6.051595266
8.415960116	6.052563744
8.566656395	6.053248924
8.715151145	6.053666357
8.861298061	6.053831642
9.004955317	6.053760392
9.145985935	6.053468191
9.284258162	6.052970566
9.419645832	6.052282942
9.552028723	6.051420613
9.681292897	6.050398702
9.807331038	6.049232128
9.930042769	6.047935567
10.04933496	6.046523425
10.16512202	6.045009797
10.27732617	6.043408438
10.3858777	6.041732734
10.49071522	6.039995665
10.59178584	6.038209781
10.68904544	6.03638717
10.78245875	6.034539435
10.87199959	6.032677663
10.95765093	6.030812408
11.03940505	6.028953662
11.11726354	6.027110839
11.19123741	6.025292753
11.26134707	6.023507604
11.32762234	6.02176296
11.39010235	6.020065749
11.44883551	6.018422244
11.50387937	6.016838056
11.55530048	6.015318129
11.60317416	6.013866738
11.64758433	6.012487486
11.6886232	6.011183307
11.72639096	6.009956472
11.76099547	6.008808596
11.79255181	6.007740647
11.82118187	6.006752965
11.84701388	6.005845276
11.87018185	6.00501671
11.89082498	6.00426583
11.90908708	6.003590659
11.92511585	6.002988706
11.93906215	6.002457007
11.95107924	6.00199216
11.96132189	6.001590368
11.96994556	6.001247487
11.97710537	6.000959077
11.98295516	6.000720453
11.98764635	6.000526749
11.99132688	6.000372979
11.99413996	6.000254106
11.99622286	6.000165115
11.99770558	6.000101088
11.99870943	6.000057289
11.99934563	6.000029253
11.99971378	6.000012872
11.99990025	6.000004496
11.99997655	6.000001038
11.99999757	6.000000077
11.99999981	5.999999973
